Item,CH102_2_C(1)(1),CH102_Time_SEC(1)(1),CH103_3_C(1)(1),CH103_Time_SEC(1)(1)
70,29.8581734,10.566,30.2890415,10.63
71,29.8479385,10.693,30.3034706,10.765
72,29.8562107,10.862,30.3135548,10.926
73,29.8357391,11.015,30.2981472,11.078
74,29.8444328,11.144,30.3059921,11.21
75,29.8391056,11.326,30.3299427,11.395
76,29.8524246,11.459,30.2891827,11.523
77,29.852705,11.612,30.3103333,11.677
78,29.8350391,11.8,30.300808,11.863
79,29.8599968,11.926,30.3026295,11.99
80,29.8459759,12.053,30.2905827,12.123
81,29.8447132,12.274,30.3050117,12.338
82,29.8513031,12.401,30.3016491,12.464
83,29.8305511,12.528,30.3045902,12.594
84,29.8479385,12.66,30.2974472,12.766
85,29.8612576,12.86,30.311594,12.923
86,29.8472366,12.986,30.3139763,13.049
87,29.8532658,13.114,30.3064117,13.232
88,29.8292904,13.295,30.3219604,13.359
89,29.8449936,13.447,30.2886219,13.511
90,29.8406467,13.574,30.2995472,13.646
91,29.8299904,13.774,30.3080921,13.838
92,29.8424702,13.901,30.3015099,13.965
93,29.8427505,14.061,30.3201389,14.127
94,29.8358803,14.234,30.2825985,14.303
95,29.8257847,14.366,30.2823181,14.429
96,29.8517246,14.493,30.300108,14.559
97,29.8384037,14.708,30.2911434,14.771
98,29.834898,14.834,30.2849808,14.898
99,29.8420486,14.961,30.306551,15.025
100,29.8611183,15.093,30.3125744,15.201
101,29.8521423,15.295,30.3163567,15.359
102,29.8636398,15.422,30.2957649,15.485
103,29.8402252,15.549,30.3050098,15.668
104,29.852705,15.732,30.2986736,15.795
105,29.8423615,15.951,30.3021755,16.015
106,29.8549805,16.126,30.3016148,16.189
107,29.8642349,16.252,30.3142223,16.316
108,29.88204,16.38,30.3062382,16.444
109,29.8433437,16.599,30.3086185,16.662
110,29.8503532,16.726,30.3122616,16.79
111,29.8681602,16.853,30.3065186,16.923
112,29.862833,16.986,30.2922306,17.107
113,29.8591881,17.196,30.3229065,17.259
114,29.8495121,17.322,30.2904091,17.385
115,29.8600292,17.451,30.2983932,17.53
116,29.8342304,17.65,30.2958717,17.719
117,29.8374538,17.807,30.3236065,17.87
118,29.8420811,17.934,30.304697,18.005
119,29.8514767,18.071,30.2912502,18.187
120,29.8469887,18.256,30.2827053,18.32
121,29.8374538,18.408,30.3051167,18.472
122,29.8596077,18.538,30.2918091,18.656
123,29.8591881,18.719,30.2895679,18.783
124,29.8638134,18.846,30.2922306,18.91
125,29.8541393,19.005,30.3108597,19.071
126,29.850214,19.187,30.3185635,19.257
127,29.8582058,19.321,30.2971325,19.384
128,29.8730679,19.447,30.3110008,19.517
129,29.8503532,19.668,30.3133812,19.732
130,29.8389969,19.795,30.3028755,19.858
131,29.8674583,19.922,30.3031559,19.985
132,29.837595,20.051,30.2783623,20.171
133,29.8392773,20.259,30.2990932,20.322
134,29.8774128,20.385,30.2922306,20.449
135,29.853159,20.513,30.2859268,20.581
136,29.8368931,20.699,30.2916698,20.763
137,29.8437634,20.852,30.3258476,20.916
138,29.8361931,20.981,30.2971325,21.044
139,29.825676,21.175,30.293911,21.244
140,29.8608685,21.308,30.3058376,21.371
141,29.8656368,21.533,30.2876282,21.604
142,29.837595,21.703,30.2985535,21.773
143,29.8495121,21.836,30.311861,21.9
144,29.850214,21.963,30.3134022,22.027
145,29.8615704,22.189,30.301775,22.252
146,29.8317051,22.315,30.2907104,22.379
147,29.8402596,22.442,30.2986946,22.512
148,29.8503532,22.578,30.3127022,22.698
149,29.8340893,22.792,30.2887478,22.855
150,29.8396969,22.918,30.3085003,22.981
151,29.8354912,23.046,30.2862263,23.119
152,29.8307247,23.237,30.2806244,23.301
153,29.8504944,23.389,30.2971535,23.453
154,29.8311443,23.523,30.293932,23.588
155,29.8357716,23.715,30.2828655,23.784
156,29.8418007,23.847,30.2880478,23.911
157,29.8228722,24,30.300375,24.074
158,29.8446045,24.18,30.299675,24.249
159,29.8333874,24.312,30.2893085,24.375
160,29.8160019,24.438,30.2789421,24.508
161,29.8157215,24.657,30.2837067,24.72
162,29.8447456,24.784,30.3038769,24.847
163,29.8343697,24.91,30.2827244,24.976
164,29.8122158,25.042,30.2647953,25.148
165,29.8363323,25.241,30.2869282,25.304
166,29.8490925,25.367,30.2965927,25.43
167,29.8126354,25.495,30.3038769,25.613
168,29.8273582,25.676,30.2919712,25.739
169,29.8133373,25.828,30.304718,25.891
170,29.8039417,25.955,30.2671757,26.076
171,29.8289013,26.139,30.2750206,26.202
172,29.8360519,26.265,30.295332,26.328
173,29.8352108,26.419,30.2689972,26.483
174,29.8217487,26.599,30.2835655,26.662
175,29.8168411,26.726,30.2929497,26.79
176,29.821188,26.853,30.2827511,26.922
177,29.8175468,27.13,30.2746258,27.193
178,29.8382988,27.256,30.2988605,27.319
179,29.8101158,27.388,30.2883549,27.483
180,29.8085728,27.552,30.3005409,27.615
181,29.803524,27.704,30.2872334,27.767
182,29.8244171,27.834,30.3033428,27.954
183,29.8286228,28.017,30.2964783,28.08
184,29.8227348,28.144,30.2750473,28.208
185,29.8143215,28.299,30.2610378,28.364
186,29.8132,28.481,30.2756081,28.544
187,29.8115177,28.607,30.2908764,28.67
188,29.8162842,28.734,30.2735062,28.806
189,29.801281,28.946,30.2868137,29.01
190,29.8265209,29.073,30.2826118,29.136
191,29.8315678,29.199,30.2827511,29.267
192,29.8081512,29.373,30.2845726,29.442
193,29.803524,29.531,30.2702847,29.595
194,29.8092728,29.658,30.284153,29.725
195,29.8052063,29.845,30.2728062,29.908
196,29.836195,29.971,30.2838726,30.034
197,29.8052063,30.123,30.2936783,30.19
198,29.8188076,30.261,30.2620182,30.389
199,29.8126392,30.452,30.2746258,30.515
200,29.8101158,30.579,30.2887745,30.642
201,29.8286228,30.736,30.295639,30.842
202,29.8115177,30.911,30.2793903,30.974
203,29.8155842,31.037,30.2740669,31.1
204,29.8266602,31.166,30.2585163,31.232
205,29.806469,31.372,30.2774277,31.436
206,29.818388,31.499,30.2830315,31.563
207,29.8031044,31.626,30.2665024,31.69
208,29.7946911,31.809,30.285553,31.872
209,29.8158646,31.961,30.2761669,32.024
