Item,CH102_2_C(1)(1),CH102_Time_SEC(1)(1),CH103_3_C(1)(1),CH103_Time_SEC(1)(1)
118,37.3448143,17.874,38.0854759,17.943
119,37.3655205,18.006,38.0807915,18.069
120,37.3627586,18.132,38.098156,18.196
121,37.3544769,18.348,38.0774841,18.411
122,37.3419151,18.474,38.0635605,18.537
123,37.3703499,18.601,38.1021538,18.671
124,37.3617935,18.737,38.0678329,18.842
125,37.3517151,18.937,38.0776215,19
126,37.3557205,19.063,38.0650787,19.126
127,37.3662109,19.191,38.079689,19.308
128,37.3497849,19.371,38.0996742,19.434
129,37.3430176,19.522,38.073349,19.585
130,37.3583412,19.651,38.0697632,19.774
131,37.3678665,19.837,38.0907135,19.9
132,37.356823,19.963,38.083271,20.026
133,37.3599968,20.114,38.067009,20.182
134,37.339016,20.299,38.0679741,20.363
135,37.3550301,20.426,38.0814819,20.489
136,37.3445396,20.552,38.0627365,20.619
137,37.3611031,20.774,38.0784492,20.837
138,37.3430214,20.901,38.0748672,20.964
139,37.3722839,21.027,38.0705948,21.093
140,37.3322525,21.217,38.0650406,21.28
141,37.369442,21.436,38.0797882,21.499
142,37.3676453,21.565,38.0660057,21.631
143,37.353569,21.736,38.0829582,21.805
144,37.3567429,21.868,38.0755157,21.931
145,37.3487358,22.019,38.0771675,22.09
146,37.3813133,22.156,38.0536003,22.271
147,37.3546715,22.34,38.0691757,22.403
148,37.3710976,22.466,38.105011,22.53
149,37.3607445,22.619,38.0786858,22.743
150,37.3585358,22.806,38.0802002,22.869
151,37.359642,22.932,38.066143,22.995
152,37.3668175,23.058,38.0734482,23.124
153,37.3730316,23.276,38.0853004,23.339
154,37.3579826,23.402,38.0650406,23.465
155,37.3595047,23.528,38.0808907,23.592
156,37.3608818,23.712,38.0988083,23.781
157,37.3756523,23.869,38.0731697,23.932
158,37.3709602,23.995,38.0853004,24.065
159,37.3695793,24.175,38.0573196,24.244
160,37.3639183,24.307,38.0824051,24.37
161,37.3764801,24.459,38.0716553,24.523
162,37.3485985,24.641,38.0738602,24.704
163,37.3527374,24.767,38.0694504,24.83
164,37.3629532,24.893,38.0876427,24.963
165,37.3843498,25.113,38.0828209,25.176
166,37.3557777,25.24,38.0744133,25.303
167,37.3748245,25.366,38.0752373,25.436
168,37.3715134,25.502,38.0728951,25.607
169,37.3635063,25.701,38.0676575,25.764
170,37.381176,25.827,38.0833702,25.89
171,37.3786888,25.957,38.069313,26.078
172,37.3679237,26.141,38.0636635,26.204
173,37.3629532,26.293,38.0843353,26.356
174,37.3608856,26.42,38.054287,26.491
175,37.3505325,26.618,38.077858,26.682
176,37.3705482,26.745,38.0766182,26.808
177,37.3760681,26.988,38.0817184,27.083
178,37.3461151,27.152,38.069725,27.215
179,37.357708,27.278,38.0767555,27.341
180,37.3514977,27.407,38.0680733,27.473
181,37.3419724,27.612,38.0440903,27.675
182,37.3625412,27.738,38.0569077,27.801
183,37.3546715,27.864,38.0533257,27.936
184,37.3676491,28.041,38.057045,28.11
185,37.3767586,28.199,38.0625572,28.262
186,37.3579865,28.325,38.0600777,28.39
187,37.3734436,28.508,38.0422974,28.572
188,37.3552246,28.635,38.0613174,28.698
189,37.383934,28.786,38.0516701,28.851
190,37.3731689,28.971,38.0858536,29.034
191,37.3622665,29.097,38.0647659,29.16
192,37.3644714,29.223,38.0811653,29.293
193,37.3473549,29.442,38.0620079,29.505
194,37.3722038,29.568,38.0691757,29.631
195,37.345562,29.694,38.0679359,29.765
196,37.3804855,29.831,38.0498772,29.937
197,37.3658524,30.031,38.0580101,30.094
198,37.3886299,30.157,38.0694504,30.22
199,37.39608,30.285,38.0660057,30.405
200,37.3766212,30.468,38.0632477,30.531
201,37.3622665,30.619,38.0639381,30.682
202,37.3668213,30.753,38.0620079,30.819
203,37.3824158,30.934,38.0519447,31.003
204,37.3628159,31.066,38.0567703,31.129
205,37.3735847,31.217,38.0508423,31.283
206,37.3764801,31.407,38.0679359,31.47
207,37.3593674,31.533,38.0519447,31.596
208,37.3665428,31.659,38.080204,31.722
209,37.3775902,31.873,38.0518112,31.936
210,37.399395,31.999,38.0480881,32.062
