Item,CH102_2_C(1)(1),CH102_Time_SEC(1)(1),CH103_3_C(1)(1),CH103_Time_SEC(1)(1)
79,38.7597351,11.904,39.4804726,11.967
80,38.762207,12.03,39.4748497,12.093
81,38.7903633,12.182,39.4685402,12.254
82,38.779789,12.382,39.4862328,12.445
83,38.7821236,12.508,39.4922676,12.571
84,38.7929726,12.634,39.4910316,12.707
85,38.8003883,12.838,39.4935036,12.901
86,38.7961311,12.964,39.491581,13.027
87,38.7884407,13.09,39.4806099,13.16
88,38.8043747,13.266,39.5039253,13.335
89,38.7964058,13.424,39.4793739,13.487
90,38.8035507,13.55,39.4877434,13.614
91,38.7937965,13.735,39.4737511,13.798
92,38.7865181,13.861,39.4797859,13.925
93,38.7951698,14.013,39.4950104,14.077
94,38.7859688,14.144,39.4789619,14.262
95,38.7995644,14.325,39.4863701,14.389
96,38.7872047,14.453,39.474987,14.516
97,38.8100052,14.669,39.4869194,14.732
98,38.7955818,14.795,39.4682655,14.858
99,38.805748,14.921,39.4821167,14.984
100,38.7866554,15.053,39.4928169,15.16
101,38.7845955,15.254,39.5149002,15.317
102,38.8138504,15.381,39.4756737,15.445
103,38.7911873,15.511,39.4807472,15.578
104,38.8097305,15.693,39.488121,15.762
105,38.7890549,15.918,39.497036,15.982
106,38.794548,16.047,39.4760513,16.111
107,38.8085556,16.208,39.4863396,16.276
108,38.7893295,16.339,39.4803047,16.403
109,38.7830086,16.491,39.4687843,16.566
110,38.769001,16.694,39.4834595,16.758
111,38.805809,16.821,39.4572601,16.884
112,38.7650185,16.948,39.4642563,17.014
113,38.7985306,17.145,39.4845581,17.208
114,38.7842445,17.271,39.4756432,17.334
115,38.7841072,17.397,39.480854,17.461
116,38.7809486,17.581,39.4579468,17.65
117,38.806221,17.738,39.4824982,17.801
118,38.784935,17.864,39.4737206,17.93
119,38.7827339,18,39.4622002,18.125
120,38.7797127,18.188,39.488533,18.252
121,38.7581482,18.34,39.4626122,18.41
122,38.7777901,18.485,39.4615135,18.603
123,38.7749062,18.672,39.4602814,18.735
124,38.7510071,18.798,39.4549294,18.862
125,38.7635078,18.954,39.4653549,19.024
126,38.7597961,19.149,39.4408035,19.212
127,38.7711983,19.275,39.4501305,19.339
128,38.7449608,19.402,39.4528732,19.466
129,38.738369,19.612,39.4616508,19.675
130,38.7445488,19.738,39.4635696,19.801
131,38.7427635,19.864,39.442585,19.932
132,38.7420769,20.038,39.4504051,20.107
133,38.7168007,20.195,39.4028053,20.259
134,38.7591095,20.322,39.434082,20.387
135,38.7357597,20.51,39.4521866,20.573
136,38.7500458,20.636,39.4413528,20.699
137,38.7588348,20.788,39.4582214,20.852
138,38.7324638,20.919,39.4272232,21.037
139,38.7301254,21.1,39.4502678,21.163
140,38.723671,21.226,39.4468422,21.289
141,38.7344093,21.519,39.4357338,21.582
142,38.7385292,21.646,39.4436874,21.71
143,38.7605057,21.776,39.44561,21.842
144,38.745533,21.937,39.4368286,22.007
145,38.7441597,22.095,39.4339485,22.158
146,38.7275391,22.222,39.449585,22.286
147,38.7464943,22.405,39.4464302,22.468
148,38.7613297,22.531,39.4347725,22.595
149,38.7349586,22.684,39.4144707,22.753
150,38.7452583,22.873,39.4373779,22.936
151,38.7482796,22.999,39.4314804,23.063
152,38.7344093,23.127,39.4387512,23.198
153,38.745121,23.348,39.4361458,23.411
154,38.7254791,23.474,39.441082,23.538
155,38.7437477,23.601,39.4534264,23.665
156,38.7267151,23.734,39.4184494,23.84
157,38.7326241,23.934,39.4213295,23.998
158,38.7401772,24.061,39.4163895,24.124
159,38.7388039,24.196,39.4244843,24.306
160,38.7089958,24.375,39.4081612,24.439
161,38.7315216,24.528,39.4233856,24.591
162,38.7036362,24.656,39.4082985,24.779
163,38.7173767,24.843,39.4281883,24.906
164,38.7121544,24.969,39.4233856,25.033
165,38.7122917,25.125,39.4017143,25.247
166,38.7121544,25.31,39.4006157,25.373
167,38.7029495,25.436,39.3904648,25.499
168,38.7067986,25.562,39.4103546,25.632
169,38.7159996,25.772,39.415432,25.835
170,38.7111931,25.898,39.4254456,25.962
171,38.7227325,26.026,39.3952675,26.093
172,38.6912727,26.162,39.4144707,26.28
173,38.6995163,26.369,39.4102173,26.433
174,38.7095451,26.496,39.4069252,26.559
175,38.7208099,26.629,39.4066505,26.745
176,38.6966324,26.814,39.4005089,26.877
177,38.7018929,27.033,39.4165573,27.104
178,38.6873322,27.171,39.4154587,27.277
179,38.6865082,27.346,39.4044876,27.41
180,38.7031326,27.473,39.4039383,27.536
181,38.6979103,27.629,39.4208107,27.75
182,38.717968,27.813,39.4146385,27.877
183,38.6948891,27.941,39.4061317,28.005
184,38.6851349,28.071,39.3954315,28.146
185,38.70327,28.29,39.3973541,28.353
186,38.6928291,28.416,39.4002342,28.48
187,38.6921425,28.544,39.4194374,28.611
188,38.6972237,28.719,39.3876114,28.788
189,38.681839,28.876,39.4080544,28.939
190,38.7009315,29.002,39.3896713,29.066
191,38.6815643,29.138,39.3888474,29.244
192,38.6884308,29.313,39.4188881,29.377
193,38.6795006,29.465,39.4027023,29.529
194,38.7005196,29.595,39.4024277,29.667
195,38.6745567,29.781,39.3962555,29.85
196,38.6819763,29.913,39.4003716,29.976
197,38.6659012,30.067,39.3893967,30.142
198,38.680603,30.262,39.3803406,30.331
199,38.6902161,30.395,39.3732071,30.459
200,38.6429596,30.522,39.4161453,30.592
201,38.6652145,30.687,39.369503,30.806
202,38.6724968,30.876,39.3920021,30.939
203,38.6419945,31.002,39.3766365,31.066
204,38.6609535,31.13,39.3939247,31.198
205,38.6693344,31.339,39.3771858,31.403
206,38.6690598,31.467,39.375679,31.53
207,38.6584816,31.593,39.3881607,31.667
208,38.6634293,31.791,39.3931084,31.854
209,38.6556053,31.943,39.3642998,32.006
210,38.6641197,32.069,39.3684158,32.135
211,38.6545029,32.203,39.369236,32.328
212,38.6571159,32.391,39.3939438,32.455
213,38.6676712,32.613,39.3658218,32.688
214,38.6827812,32.797,39.3815994,32.867
215,38.6761894,32.931,39.3939438,32.994
216,38.6790733,33.057,39.3739166,33.128
217,38.7195969,33.223,39.3813248,33.339
218,38.699955,33.408,39.3858528,33.471
219,38.6771469,33.534,39.3699379,33.598
220,38.6864891,33.664,39.3813248,33.73
221,38.6988564,33.87,39.3869476,33.933
222,38.7031136,33.997,39.3921623,34.06
223,38.6981697,34.123,39.3888702,34.187
224,38.7095718,34.305,39.3791313,34.368
225,38.6897888,34.456,39.3847542,34.52
226,38.7038002,34.584,39.3950424,34.652
227,38.6727524,34.726,39.3684273,34.83
228,38.6851158,34.899,39.378582,34.962
229,38.7032509,35.05,39.37323,35.12
230,38.7033882,35.186,39.3847542,35.302
231,38.6618996,35.371,39.3955917,35.434
232,38.6870422,35.497,39.3741913,35.56
233,38.6937714,35.649,39.3632164,35.767
234,38.6606636,35.83,39.3865395,35.894
235,38.6691818,35.958,39.3780327,36.021
236,38.679348,36.084,39.3847542,36.153
237,38.673439,36.293,39.359375,36.356
238,38.6521454,36.419,39.3795395,36.482
239,38.6745377,36.545,39.387085,36.62
240,38.6700058,36.725,39.3851662,36.795
241,38.6645088,36.883,39.3570442,36.946
242,38.6719284,37.009,39.3802261,37.074
243,38.648571,37.194,39.3497696,37.263
244,38.6733017,37.327,39.3263054,37.39
245,38.6686287,37.479,39.3601952,37.544
246,38.6660156,37.662,39.3606033,37.726
247,38.6631317,37.79,39.3634872,37.853
